bag_verblijfsobject_id,nummer,soort_woning
0599010000166755,77745000038,Onzelfstandig
0599010400024315,12113000002,Onzelfstandig
0599010000105208,41082000043,Onzelfstandig
0599010400035310,23133000005,Onzelfstandig
0599010400035239,23133000046,Onzelfstandig
0599010400040772,35166000003,Onzelfstandig
0599010400040844,12114000002,Onzelfstandig
0599010000236811,71525000018,Onzelfstandig
0599010000194488,71525000112,Onzelfstandig
0599010110003257,51158000062,Onzelfstandig
0599010400043955,12002000050,Onzelfstandig
0599010400028454,11452000071,Onzelfstandig
0599010000325673,51159000059,Onzelfstandig
0599010110005568,75077000062,Onzelfstandig
0599010110007824,51071000045,Onzelfstandig
0599010110007795,51071000016,Onzelfstandig
0599010110007799,51071000020,Onzelfstandig
0599010110009785,36202000001,Onzelfstandig
0599010110023412,51160000051,Onzelfstandig
0599010000083927,90761000048,Zelfstandig
0599010000078427,71251000013,Zelfstandig
0599010000382653,71421000013,Zelfstandig
0599010000043388,90772000026,Zelfstandig
0599010000049023,44902000199,Zelfstandig
0599010000251385,87341000078,Zelfstandig
0599010000251089,87641000011,Zelfstandig
0599010000271220,44881000043,Zelfstandig
0599010000421230,49371000018,Zelfstandig
0599010000165133,67734000019,Zelfstandig
0599010000316039,85663000032,Zelfstandig
0599010000114632,79691000017,Zelfstandig
0599010000343136,48941000020,Zelfstandig
0599010000336489,87761000073,Zelfstandig
0599010000253463,87615000026,Zelfstandig
0599010000043589,48461000052,Zelfstandig
0599010000259995,67711000092,Zelfstandig
0599010000346178,71101000030,Zelfstandig
0599010000043669,45932000005,Zelfstandig
0599010000249010,11462000014,Zelfstandig
0599010000036364,45912000055,Zelfstandig
0599010000253628,87701000053,Zelfstandig
0599010000037095,89611000166,Zelfstandig
0599010000240646,67734000009,Zelfstandig
0599010000049484,77771000025,Zelfstandig
0599010000339800,71061000015,Zelfstandig
0599010000416186,71262000002,Zelfstandig
0599010000089336,71271000013,Zelfstandig
0599010000081171,45911000078,Zelfstandig
0599010000248012,11661000075,Zelfstandig
0599010000062931,45971000041,Zelfstandig
0599010000152881,87771000010,Zelfstandig
0599010000135028,67824000067,Zelfstandig
0599010000315499,87431000053,Zelfstandig
0599010000044567,67823000025,Zelfstandig
0599010000047746,44883000013,Zelfstandig
0599010000408936,77251000072,Zelfstandig
0599010000104110,76071000028,Zelfstandig
0599010000107893,48434000007,Zelfstandig
0599010000208435,77461000055,Zelfstandig
0599010000154734,48443000044,Zelfstandig
0599010000248888,11181000003,Zelfstandig
0599010000253155,11402000021,Zelfstandig
0599010000293990,87461000074,Zelfstandig
0599010000250169,87681000020,Zelfstandig
0599010000017612,87717000005,Zelfstandig
0599010000323047,74201000142,Zelfstandig
0599010000482785,77792000065,Onzelfstandig
0599010000488548,77898000034,Onzelfstandig
0599010000488565,77898000050,Onzelfstandig
0599010000242768,71511000002,Onzelfstandig
0599010400001205,36357000028,Onzelfstandig
0599010400003165,36359000041,Onzelfstandig
0599010000255388,11994000010,Zelfstandig
0599010000488424,77803000018,Onzelfstandig
0599010400003165,36359000157,Onzelfstandig
0599010000267998,48000000017,Onzelfstandig
0599010000013240,48000000029,Onzelfstandig
0599010400013950,87403000004,Onzelfstandig
0599010400019654,75074000033,Onzelfstandig
0599010000199203,49001000119,Onzelfstandig
0599010000360022,20004000398,Onzelfstandig
0599010000145903,10012000064,Onzelfstandig
0599010000436978,12203000037,Zelfstandig
0599010000034812,10011000117,Onzelfstandig
0599010000012817,18000000052,Onzelfstandig
0599010400027715,15004000058,Onzelfstandig
0599010000196512,10006000135,Onzelfstandig
0599010400026812,19000000148,Onzelfstandig
0599010000153674,14001000017,Zelfstandig
0599010400027771,15004000104,Onzelfstandig
0599010400026997,10008000018,Onzelfstandig
0599010000145906,14001000041,Onzelfstandig
0599010000486814,17000000509,Onzelfstandig
0599010000137419,19002000079,Zelfstandig
0599010400025697,20001000046,Onzelfstandig
0599010400027382,13000000050,Onzelfstandig
0599010000480564,25070000072,Onzelfstandig
0599010000107157,10010000073,Onzelfstandig
0599010000107171,10010000076,Onzelfstandig
0599010000436945,12203000004,Zelfstandig
0599010400026182,20002000289,Onzelfstandig
0599010400038045,22000000007,Onzelfstandig
0599010000360060,20004000030,Zelfstandig
0599010000015057,42034000038,Onzelfstandig
0599010000330380,45003000059,Zelfstandig
0599010400027567,47021000006,Onzelfstandig
0599010000255925,49000000100,Onzelfstandig
0599010000346626,45004000131,Zelfstandig
0599010000231217,49000000182,Zelfstandig
0599010400025570,45003000018,Onzelfstandig
0599010000239091,49000000218,Onzelfstandig
0599010400014706,11143000020,Onzelfstandig
0599010400014706,11143000061,Onzelfstandig
0599010400026928,41155000029,Onzelfstandig
0599010400036582,11871000008,Onzelfstandig
0599010400034951,82116000005,Onzelfstandig
0599010400034983,11144000009,Onzelfstandig
0599010400034991,11144000017,Onzelfstandig
0599010400021935,20005000069,Onzelfstandig
0599010400040778,35166000009,Onzelfstandig
0599010000239473,71525000059,Onzelfstandig
0599010000079470,71525000073,Onzelfstandig
0599010400041842,36200000016,Onzelfstandig
0599010110003334,51158000070,Onzelfstandig
0599010110003342,51158000077,Onzelfstandig
0599010400043938,12002000033,Onzelfstandig
0599010110000524,71018000019,Onzelfstandig
0599010110005528,75077000010,Onzelfstandig
0599010110005576,75077000073,Onzelfstandig
0599010110024887,71526000017,Onzelfstandig
0599010000346172,71101000016,Zelfstandig
0599010000346179,71101000031,Zelfstandig
0599010000234535,90792000027,Zelfstandig
0599010000078425,71251000017,Zelfstandig
0599010000323788,74851000016,Zelfstandig
0599010000251118,87641000040,Zelfstandig
0599010000253393,87608000054,Zelfstandig
0599010000323248,74513000001,Zelfstandig
0599010000295105,44901000076,Zelfstandig
0599010000290766,45912000080,Zelfstandig
0599010000218983,77441000019,Zelfstandig
0599010000112272,45933000027,Zelfstandig
0599010000196560,45902000005,Zelfstandig
0599010000150033,71231000124,Zelfstandig
0599010000248582,11631000002,Zelfstandig
0599010000035408,67801000019,Zelfstandig
0599010000151044,71361000069,Zelfstandig
0599010000252955,11501000109,Zelfstandig
0599010000188227,87711000008,Zelfstandig
0599010000023848,67803000082,Zelfstandig
0599010000311459,85331000027,Zelfstandig
0599010000050389,48464000097,Zelfstandig
0599010000323342,74841000008,Zelfstandig
0599010000161494,77471000036,Zelfstandig
0599010000153346,87391000062,Onzelfstandig
0599010000078504,71341000024,Zelfstandig
0599010000350176,71361000083,Zelfstandig
0599010000259911,67852000026,Zelfstandig
0599010000251140,87641000062,Zelfstandig
0599010000323211,74471000002,Zelfstandig
0599010000275974,48421000163,Zelfstandig
0599010000222673,87682000023,Zelfstandig
0599010000262781,88142000060,Zelfstandig
0599010000308772,76071000054,Zelfstandig
0599010000098291,77551000057,Zelfstandig
0599010400029358,11452000017,Zelfstandig
0599010000186472,90761000068,Zelfstandig
0599010000224313,87712000006,Zelfstandig
0599010000165508,77551000019,Zelfstandig
0599010000060283,90062000007,Zelfstandig
0599010000239654,77441000102,Zelfstandig
0599010000253087,11433000003,Zelfstandig
0599010000323715,74442000020,Zelfstandig
0599010000248378,11171000003,Zelfstandig
0599010000253041,11063000008,Zelfstandig
0599010000200831,67711000075,Zelfstandig
0599010000338852,87773000028,Zelfstandig
0599010000482738,77793000026,Onzelfstandig
0599010000074968,25141000037,Onzelfstandig
0599010000484797,36361000013,Onzelfstandig
0599010400013986,87403000034,Onzelfstandig
0599010400014068,41154000055,Onzelfstandig
0599010400019663,75074000044,Onzelfstandig
0599010400019878,77744000032,Onzelfstandig
0599010000040482,12112000002,Zelfstandig
0599010400027045,10006000075,Onzelfstandig
0599010400025918,10005000007,Onzelfstandig
0599010000124662,49001000146,Onzelfstandig
0599010000032163,60001000048,Zelfstandig
0599010000189312,60001000013,Zelfstandig
0599010000486701,17000000076,Zelfstandig
0599010400027709,15004000053,Onzelfstandig
0599010000137860,10011000120,Onzelfstandig
0599010000486860,17000000224,Zelfstandig
0599010000486716,17000000091,Zelfstandig
0599010000341408,19000000038,Zelfstandig
0599010400025769,20001000137,Onzelfstandig
0599010000074053,37000000113,Onzelfstandig
0599010400025723,20001000081,Onzelfstandig
0599010000486670,17000000045,Zelfstandig
0599010000486573,17000000458,Zelfstandig
0599010400027151,10009000020,Onzelfstandig
0599010000486932,17000000326,Zelfstandig
0599010400025894,25073000075,Onzelfstandig
0599010000487089,17000000411,Zelfstandig
0599010000487185,17000000543,Onzelfstandig
0599010000012702,10011000028,Onzelfstandig
0599010000149172,20000000068,Onzelfstandig
0599010400026999,10006000018,Onzelfstandig
0599010000342717,20002000099,Zelfstandig
0599010000039937,44000000297,Zelfstandig
0599010000247538,44000000173,Zelfstandig
0599010400026562,47015000004,Onzelfstandig
0599010400028173,44000000112,Onzelfstandig
0599010400025574,45003000028,Onzelfstandig
0599010400020537,77887000000,Onzelfstandig
0599010400021921,20005000055,Onzelfstandig
0599010400021929,20005000063,Onzelfstandig
0599010400021938,20005000072,Onzelfstandig
0599010400021949,20005000107,Onzelfstandig
0599010000284949,71525000015,Onzelfstandig
0599010400044281,36201000012,Onzelfstandig
0599010400043909,12002000004,Onzelfstandig
0599010110000525,71018000020,Onzelfstandig
0599010110008857,77774000004,Onzelfstandig
0599010110007849,51072000010,Onzelfstandig
0599010110007864,51072000025,Onzelfstandig
0599010110009797,36202000018,Onzelfstandig
0599010000325638,51160000006,Onzelfstandig
0599010110024953,71526000051,Onzelfstandig
0599010000029788,11032000025,Onzelfstandig
0599010000278337,90792000018,Zelfstandig
0599010000322894,74891000016,Zelfstandig
0599010000188701,71272000026,Zelfstandig
0599010000482590,88052000026,Zelfstandig
0599010000250361,87608000038,Zelfstandig
0599010000251842,87615000040,Zelfstandig
0599010000248883,11063000005,Zelfstandig
0599010000248197,11174000022,Zelfstandig
0599010000292816,77451000059,Zelfstandig
0599010000024914,45912000191,Zelfstandig
0599010000180094,89621000118,Zelfstandig
0599010000231763,77721000034,Zelfstandig
0599010000077985,71251000031,Zelfstandig
0599010000250967,87624000018,Zelfstandig
0599010000379241,88191000023,Zelfstandig
0599010000095769,87772000031,Zelfstandig
0599010000130313,77761000052,Zelfstandig
0599010000062459,71761000002,Zelfstandig
0599010000250496,87391000028,Zelfstandig
0599010000124088,85541000001,Zelfstandig
0599010000090605,49431000017,Zelfstandig
0599010000150236,77772000012,Zelfstandig
0599010000141357,71361000002,Zelfstandig
0599010000332592,71041000041,Zelfstandig
0599010000078369,71271000019,Zelfstandig
0599010000312664,71211000037,Zelfstandig
0599010000133777,71803000001,Zelfstandig
0599010000435776,85253000033,Zelfstandig
0599010000059545,48421000117,Zelfstandig
0599010000379143,88191000030,Zelfstandig
0599010000253514,87624000037,Zelfstandig
0599010000060157,77451000052,Zelfstandig
0599010000336305,11361000007,Zelfstandig
0599010000070950,87712000012,Zelfstandig
0599010000343032,48942000043,Zelfstandig
0599010000323614,74251000146,Zelfstandig
0599010000074045,90772000060,Zelfstandig
0599010000209034,45921000015,Zelfstandig
0599010000212659,89621000187,Zelfstandig
0599010000253183,11021000001,Zelfstandig
0599010000109689,85071000011,Zelfstandig
0599010000338360,11353000022,Zelfstandig
0599010000252729,88041000069,Zelfstandig
0599010000034114,90761000011,Zelfstandig
0599010000278763,85564000002,Zelfstandig
0599010000150207,74513000018,Zelfstandig
0599010000051956,48442000103,Zelfstandig
0599010000484914,82031000021,Onzelfstandig
0599010400001222,36357000012,Onzelfstandig
0599010000318881,23109000046,Onzelfstandig
0599010400003144,36368000006,Onzelfstandig
0599010400001222,36357000075,Onzelfstandig
0599010000288527,71444000001,Onzelfstandig
0599010000293481,71422000026,Onzelfstandig
0599010000271039,71545000004,Onzelfstandig
0599010400003095,36374000002,Onzelfstandig
0599010400006408,42009000054,Onzelfstandig
0599010400003165,36359000025,Onzelfstandig
0599010400003165,36359000036,Onzelfstandig
0599010400013972,87403000025,Onzelfstandig
0599010400019635,75074000008,Onzelfstandig
0599010400019844,77744000017,Onzelfstandig
0599010400022605,25056000051,Onzelfstandig
0599010400027169,10009000038,Onzelfstandig
0599010400027684,15004000038,Onzelfstandig
0599010000486710,17000000085,Zelfstandig
0599010000486590,17000000475,Zelfstandig
0599010400025928,10005000021,Onzelfstandig
0599010400028001,15004000254,Onzelfstandig
0599010000297547,12205000005,Onzelfstandig
0599010000117141,10010000018,Onzelfstandig
0599010400026991,10008000007,Onzelfstandig
0599010400027813,15004000132,Onzelfstandig
0599010000487092,17000000522,Onzelfstandig
0599010000486617,17000000529,Onzelfstandig
0599010000486646,17000000128,Zelfstandig
0599010000360238,20004000142,Zelfstandig
0599010000360255,20004000153,Zelfstandig
0599010000360309,20004000185,Zelfstandig
0599010400027533,19001000080,Onzelfstandig
0599010000415237,18000000025,Zelfstandig
0599010400025689,20001000024,Onzelfstandig
0599010000486902,17000000295,Zelfstandig
0599010400027155,10009000025,Onzelfstandig
0599010400025753,20001000116,Onzelfstandig
0599010000342847,20002000234,Zelfstandig
0599010400026834,11503000005,Onzelfstandig
0599010400026207,20002000316,Onzelfstandig
0599010400026233,20002000347,Onzelfstandig
0599010400027370,16002000117,Onzelfstandig
0599010000360022,20004000432,Onzelfstandig
0599010000261284,10011000033,Onzelfstandig
0599010000360093,20004000055,Zelfstandig
0599010000480556,25072000049,Zelfstandig
0599010400026122,20002000180,Onzelfstandig
0599010000186690,42034000032,Onzelfstandig
0599010400026586,47020000037,Onzelfstandig
0599010000026387,49000000061,Onzelfstandig
0599010000124659,49001000042,Onzelfstandig
0599010000137101,42031000003,Zelfstandig
0599010000037455,49000000195,Zelfstandig
0599010000228687,49000000229,Onzelfstandig
0599010000199809,77745000025,Onzelfstandig
0599010400020341,77887000009,Onzelfstandig
0599010400036644,36198000023,Onzelfstandig
0599010400021979,20005000099,Onzelfstandig
0599010000203293,77804000017,Onzelfstandig
0599010110001117,74923000036,Onzelfstandig
0599010110003938,35043000010,Onzelfstandig
0599010110008781,77774000016,Onzelfstandig
0599010110007804,51071000025,Onzelfstandig
0599010000087888,90741000010,Zelfstandig
0599010000359880,71381000045,Zelfstandig
0599010000081380,46531000003,Zelfstandig
0599010000253913,74501000003,Zelfstandig
0599010000406156,77232000005,Onzelfstandig
0599010000203907,45921000048,Zelfstandig
0599010000248483,11611000020,Zelfstandig
0599010000264393,77151000001,Onzelfstandig
0599010000334546,85601000035,Zelfstandig
0599010000323030,74201000125,Zelfstandig
0599010000248817,45961000040,Zelfstandig
0599010000160058,89611000134,Zelfstandig
0599010000336600,67861000023,Zelfstandig
0599010000095746,87719000008,Zelfstandig
0599010000013306,67802000033,Zelfstandig
0599010000421229,49371000017,Zelfstandig
0599010000084580,67811000070,Zelfstandig
0599010000278568,67824000023,Zelfstandig
0599010000281059,45931000005,Zelfstandig
0599010000247803,88052000035,Zelfstandig
0599010000153014,88071000051,Zelfstandig
0599010000182170,90171000022,Zelfstandig
0599010000048760,71322000017,Zelfstandig
0599010000323582,74251000111,Zelfstandig
0599010000139898,71272000017,Zelfstandig
0599010000229069,71810000019,Zelfstandig
0599010000261374,44871000023,Zelfstandig
0599010000296269,76071000080,Zelfstandig
0599010000397095,87812000003,Onzelfstandig
0599010000250958,87624000007,Zelfstandig
0599010000309001,45962000053,Zelfstandig
0599010000340130,44931000039,Zelfstandig
0599010000222858,77431000109,Zelfstandig
0599010000253151,11402000017,Zelfstandig
0599010000323423,74421000014,Zelfstandig
0599010000301748,48942000125,Zelfstandig
0599010000123671,48464000045,Zelfstandig
0599010000070275,44902000264,Zelfstandig
0599010000250920,87621000022,Zelfstandig
0599010000332563,71041000007,Zelfstandig
0599010000064068,87683000002,Zelfstandig
0599010000034305,11231000020,Zelfstandig
0599010000131597,89611000079,Zelfstandig
0599010000185316,67822000002,Zelfstandig
0599010000298505,85311000044,Zelfstandig
0599010000331129,11412000032,Zelfstandig
0599010000048067,45911000036,Zelfstandig
0599010000114988,77111000062,Zelfstandig
0599010000482748,77793000057,Onzelfstandig
